t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
11.1500,-0.332567,0.089125,-1.110276,0.398999,0.000000,0.000000,0.000000,0.484184,-0.848937,0.972559,0.486507,0.000000,0.000000,0.000000,0.000000
11.1667,-0.331110,0.084811,-1.102139,0.419146,0.000000,0.000000,0.000000,0.514162,-0.852468,0.974308,0.510026,0.000000,0.000000,0.000000,0.000000
11.1833,-0.329835,0.081606,-1.093979,0.436067,0.000000,0.000000,0.000000,0.540861,-0.856240,0.974835,0.530112,0.000000,0.000000,0.000000,0.000000
11.2000,-0.328638,0.079468,-1.085975,0.449847,0.000000,0.000000,0.000000,0.564037,-0.860163,0.974183,0.546736,0.000000,0.000000,0.000000,0.000000
11.2167,-0.327416,0.078317,-1.078299,0.460662,0.000000,0.000000,0.000000,0.583471,-0.864087,0.972401,0.559936,0.000000,0.000000,0.000000,0.000000
11.2333,-0.326066,0.078039,-1.071106,0.468781,0.000000,0.000000,0.000000,0.598963,-0.867826,0.969537,0.569775,0.000000,0.000000,0.000000,0.000000
11.2500,-0.324488,0.078500,-1.064526,0.474539,0.000000,0.000000,0.000000,0.610334,-0.871187,0.965632,0.576325,0.000000,0.000000,0.000000,0.000000
11.2667,-0.322575,0.079570,-1.058660,0.478302,0.000000,0.000000,0.000000,0.617424,-0.873986,0.960724,0.579647,0.000000,0.000000,0.000000,0.000000
11.2833,-0.320200,0.081141,-1.053585,0.480432,0.000000,0.000000,0.000000,0.620107,-0.876065,0.954840,0.579779,0.000000,0.000000,0.000000,0.000000
11.3000,-0.317215,0.083133,-1.049353,0.481264,0.000000,0.000000,0.000000,0.618291,-0.877301,0.948009,0.576733,0.000000,0.000000,0.000000,0.000000
11.3167,-0.313437,0.085503,-1.046000,0.481103,0.000000,0.000000,0.000000,0.611935,-0.877615,0.940259,0.570495,0.000000,0.000000,0.000000,0.000000
11.3333,-0.308655,0.088242,-1.043552,0.480221,0.000000,0.000000,0.000000,0.601057,-0.876971,0.931633,0.561036,0.000000,0.000000,0.000000,0.000000
11.3500,-0.302628,0.091375,-1.042031,0.478858,0.000000,0.000000,0.000000,0.585751,-0.875380,0.922189,0.548321,0.000000,0.000000,0.000000,0.000000
11.3667,-0.295092,0.094957,-1.041458,0.477228,0.000000,0.000000,0.000000,0.566193,-0.872887,0.912007,0.532337,0.000000,0.000000,0.000000,0.000000
11.3833,-0.285768,0.099069,-1.041851,0.475521,0.000000,0.000000,0.000000,0.542668,-0.869567,0.901202,0.513112,0.000000,0.000000,0.000000,0.000000
11.4000,-0.274380,0.103818,-1.043219,0.473907,0.000000,0.000000,0.000000,0.515590,-0.865522,0.889926,0.490752,0.000000,0.000000,0.000000,0.000000
11.4167,-0.260662,0.109328,-1.045563,0.472530,0.000000,0.000000,0.000000,0.485544,-0.860872,0.878378,0.465481,0.000000,0.000000,0.000000,0.000000
11.4333,-0.244384,0.115738,-1.048861,0.471511,0.000000,0.000000,0.000000,0.453315,-0.855755,0.866819,0.437681,0.000000,0.000000,0.000000,0.000000
11.5333,-0.225367,0.123191,-1.053067,0.470948,0.000000,0.000000,0.000000,0.419898,-0.850324,0.855562,0.407933,0.000000,0.000000,0.000000,0.000000
11.5500,-0.203507,0.131825,-1.058099,0.470908,0.000000,0.000000,0.000000,0.386386,-0.844714,0.844943,0.377003,0.000000,0.000000,0.000000,0.000000
11.5667,-0.178800,0.141764,-1.063835,0.471437,0.000000,0.000000,0.000000,0.353785,-0.839025,0.835261,0.345755,0.000000,0.000000,0.000000,0.000000
11.5833,-0.151365,0.153100,-1.070101,0.472552,0.000000,0.000000,0.000000,0.322896,-0.833327,0.826735,0.315034,0.000000,0.000000,0.000000,0.000000
11.6000,-0.121452,0.165886,-1.076676,0.474240,0.000000,0.000000,0.000000,0.294300,-0.827681,0.819499,0.285597,0.000000,0.000000,0.000000,0.000000
11.6167,-0.089455,0.180119,-1.083294,0.476449,0.000000,0.000000,0.000000,0.268386,-0.822156,0.813604,0.258064,0.000000,0.000000,0.000000,0.000000
11.6333,-0.055890,0.195733,-1.089654,0.479088,0.000000,0.000000,0.000000,0.245373,-0.816830,0.809037,0.232900,0.000000,0.000000,0.000000,0.000000
11.6500,-0.021384,0.212599,-1.095444,0.482022,0.000000,0.000000,0.000000,0.225346,-0.811788,0.805732,0.210408,0.000000,0.000000,0.000000,0.000000
11.6667,0.013364,0.230539,-1.100355,0.485074,0.000000,0.000000,0.000000,0.208271,-0.807114,0.803584,0.190732,0.000000,0.000000,0.000000,0.000000
11.6833,0.047631,0.249359,-1.104111,0.488022,0.000000,0.000000,0.000000,0.194021,-0.802876,0.802466,0.173880,0.000000,0.000000,0.000000,0.000000
11.7000,0.080715,0.268868,-1.106494,0.490615,0.000000,0.000000,0.000000,0.182398,-0.799126,0.802235,0.159753,0.000000,0.000000,0.000000,0.000000
11.7167,0.111994,0.288871,-1.107358,0.492596,0.000000,0.000000,0.000000,0.173156,-0.795896,0.802750,0.148168,0.000000,0.000000,0.000000,0.000000
11.7333,0.140951,0.309149,-1.106644,0.493750,0.000000,0.000000,0.000000,0.166024,-0.793199,0.803870,0.138890,0.000000,0.000000,0.000000,0.000000
11.7500,0.167203,0.329438,-1.104377,0.493930,0.000000,0.000000,0.000000,0.160727,-0.791034,0.805469,0.131649,0.000000,0.000000,0.000000,0.000000
11.7667,0.190501,0.349438,-1.100658,0.493080,0.000000,0.000000,0.000000,0.157002,-0.789394,0.807434,0.126153,0.000000,0.000000,0.000000,0.000000
11.7833,0.210724,0.368812,-1.095655,0.491244,0.000000,0.000000,0.000000,0.154609,-0.788268,0.809672,0.122102,0.000000,0.000000,0.000000,0.000000
11.8000,0.227853,0.387211,-1.089584,0.488563,0.000000,0.000000,0.000000,0.153341,-0.787645,0.812104,0.119189,0.000000,0.000000,0.000000,0.000000
11.8167,0.241957,0.404281,-1.082689,0.485273,0.000000,0.000000,0.000000,0.153016,-0.787516,0.814668,0.117118,0.000000,0.000000,0.000000,0.000000
11.8333,0.253168,0.419694,-1.075220,0.481670,0.000000,0.000000,0.000000,0.153483,-0.787880,0.817313,0.115599,0.000000,0.000000,0.000000,0.000000
11.8500,0.261675,0.433176,-1.067417,0.478071,0.000000,0.000000,0.000000,0.154605,-0.788739,0.819995,0.114362,0.000000,0.000000,0.000000,0.000000
11.8667,0.267709,0.444525,-1.059497,0.474771,0.000000,0.000000,0.000000,0.156261,-0.790099,0.822677,0.113156,0.000000,0.000000,0.000000,0.000000
