t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
11.7667,-0.085702,0.114802,1.050205,1.992103,0.000000,0.000000,0.000000,0.212136,-0.386629,0.053162,0.508707,0.000000,0.000000,0.000000,0.000000
11.7833,-0.067847,0.138685,1.049577,1.999765,0.000000,0.000000,0.000000,0.212478,-0.385200,0.057557,0.502120,0.000000,0.000000,0.000000,0.000000
11.8000,-0.052893,0.162772,1.056686,2.009302,0.000000,0.000000,0.000000,0.213240,-0.384403,0.061390,0.498038,0.000000,0.000000,0.000000,0.000000
11.8167,-0.040737,0.186394,1.070301,2.020137,0.000000,0.000000,0.000000,0.214424,-0.384136,0.064656,0.495809,0.000000,0.000000,0.000000,0.000000
11.8333,-0.031246,0.208865,1.088828,2.031606,0.000000,0.000000,0.000000,0.216046,-0.384300,0.067338,0.494832,0.000000,0.000000,0.000000,0.000000
11.8500,-0.024266,0.229548,1.110520,2.043040,0.000000,0.000000,0.000000,0.218118,-0.384804,0.069400,0.494566,0.000000,0.000000,0.000000,0.000000
11.8667,-0.019632,0.247912,1.133672,2.053838,0.000000,0.000000,0.000000,0.220647,-0.385561,0.070799,0.494527,0.000000,0.000000,0.000000,0.000000
11.8833,-0.017160,0.263567,1.156780,2.063521,0.000000,0.000000,0.000000,0.223625,-0.386494,0.071490,0.494285,0.000000,0.000000,0.000000,0.000000
11.9000,-0.016647,0.276272,1.178629,2.071751,0.000000,0.000000,0.000000,0.227021,-0.387531,0.071439,0.493454,0.000000,0.000000,0.000000,0.000000
11.9167,-0.017878,0.285926,1.198328,2.078330,0.000000,0.000000,0.000000,0.230774,-0.388606,0.070636,0.491682,0.000000,0.000000,0.000000,0.000000
11.9333,-0.020635,0.292542,1.215297,2.083175,0.000000,0.000000,0.000000,0.234795,-0.389655,0.069095,0.488644,0.000000,0.000000,0.000000,0.000000
11.9500,-0.024712,0.296217,1.229227,2.086302,0.000000,0.000000,0.000000,0.238958,-0.390625,0.066858,0.484040,0.000000,0.000000,0.000000,0.000000
11.9667,-0.029925,0.297106,1.240034,2.087799,0.000000,0.000000,0.000000,0.243099,-0.391466,0.063993,0.477600,0.000000,0.000000,0.000000,0.000000
11.9833,-0.036115,0.295394,1.247804,2.087807,0.000000,0.000000,0.000000,0.247007,-0.392136,0.060590,0.469080,0.000000,0.000000,0.000000,0.000000
12.0000,-0.043159,0.291273,1.252730,2.086490,0.000000,0.000000,0.000000,0.250419,-0.392594,0.056770,0.458253,0.000000,0.000000,0.000000,0.000000
12.0167,-0.050969,0.284919,1.255052,2.084006,0.000000,0.000000,0.000000,0.253022,-0.392795,0.052695,0.444901,0.000000,0.000000,0.000000,0.000000
12.0333,-0.059502,0.276475,1.254986,2.080479,0.000000,0.000000,0.000000,0.254459,-0.392682,0.048577,0.428798,0.000000,0.000000,0.000000,0.000000
12.0500,-0.068751,0.266039,1.252667,2.075972,0.000000,0.000000,0.000000,0.254350,-0.392183,0.044691,0.409710,0.000000,0.000000,0.000000,0.000000
12.0667,-0.078747,0.253657,1.248108,2.070456,0.000000,0.000000,0.000000,0.252315,-0.391212,0.041372,0.387393,0.000000,0.000000,0.000000,0.000000
12.0833,-0.089537,0.239322,1.241171,2.063794,0.000000,0.000000,0.000000,0.247990,-0.389671,0.039014,0.361619,0.000000,0.000000,0.000000,0.000000
12.1000,-0.101178,0.222992,1.231564,2.055745,0.000000,0.000000,0.000000,0.241047,-0.387448,0.038042,0.332211,0.000000,0.000000,0.000000,0.000000
